WISE Name,Catalog,GLong,GLat,RA,Dec,Radius,HII Region,Membership,VLSR,VLSR (Mol.),Molecule,KDAR,Dist.,Err Dist.,Dist. Method,RGal,z
G355.844-00.077,Q,355.844,-0.076,263.916,-32.500,60,,,,,,,,,,,
G355.882-00.524,Q,355.882,-0.523,264.388,-32.709,108,,,,,,,,,,,
G355.924+01.634,K,355.924,1.634,262.278,-31.499,1472,S13,S13,6.6,,,,,,,,
G355.950-00.384,Q,355.950,-0.383,264.291,-32.576,69,,,,,,,,,,,
G356.013-00.762,Q,356.013,-0.762,264.710,-32.726,42,,,,,,,,,,,
G356.018-00.097,Q,356.018,-0.096,264.047,-32.364,37,,,,,,,,,,,
G356.076-00.118,Q,356.076,-0.117,264.105,-32.327,25,,,,,,,,,,,
G356.088-00.164,Q,356.088,-0.163,264.159,-32.342,37,,,,,,,,,,,
G356.090-00.075,Q,356.090,-0.075,264.072,-32.292,71,,,,,,,,,,,
G356.090+00.291,Q,356.090,0.292,263.707,-32.094,59,,,,,,,,,,,
G356.171-00.014,Q,356.171,-0.013,264.062,-32.191,222,,,,,,,,,,,
G356.172-00.085,Q,356.172,-0.085,264.134,-32.229,75,,,,,,,,,,,
G356.204-00.211,Q,356.204,-0.210,264.279,-32.269,76,,,,,,,,,,,
G356.217-00.052,Q,356.217,-0.052,264.130,-32.173,102,,,,,,,,,,,
G356.230+00.670,K,356.230,0.670,263.422,-31.772,149,G356.235+00.642,G356.235+00.642,116.3,,,,,,,,
G356.232+00.049,K,356.232,0.050,264.038,-32.106,64,G356.230+00.066,,9.3,,,,,,,,
G356.270+00.698,G,356.270,0.699,263.420,-31.722,49,,G356.235+00.642,,,,,,,,,
G356.277-00.080,C,356.277,-0.079,264.195,-32.137,73,,,,,,,,,,,
G356.283-00.236,Q,356.283,-0.235,264.354,-32.216,50,,,,,,,,,,,
G356.290+00.693,G,356.290,0.693,263.438,-31.709,49,,G356.235+00.642,,,,,,,,,
G356.310-00.206,K,356.310,-0.206,264.342,-32.177,87,G356.307-00.210,,-4.0,,,,,,,,
G356.318+00.600,C,356.318,0.601,263.547,-31.735,278,,,,,,,,,,,
G356.319-00.676,C,356.319,-0.675,264.817,-32.421,181,,,,,,,,,,,
G356.325-00.234,Q,356.325,-0.234,264.380,-32.180,46,,,,,,,,,,,
G356.340-00.092,Q,356.340,-0.092,264.247,-32.091,40,,,,,,,,,,,
G356.347-00.230,C,356.347,-0.230,264.389,-32.159,69,,,,,,,,,,,
G356.351+00.223,C,356.351,0.224,263.941,-31.912,133,,,,,,,,,,,
G356.371+00.155,Q,356.371,0.155,264.022,-31.932,23,,,,,,,,,,,
G356.392+00.544,Q,356.392,0.544,263.650,-31.704,42,,,,,,,,,,,
G356.414+00.532,Q,356.414,0.533,263.675,-31.691,44,,,,,,,,,,,
G356.426-00.133,Q,356.426,-0.133,264.343,-32.040,19,,,,,,,,,,,
G356.431-00.144,Q,356.431,-0.144,264.357,-32.042,17,,,,,,,,,,,
G356.461+00.006,K,356.461,0.007,264.226,-31.936,26,G356.470-00.001,,4.6,,,,,,,,
G356.464+00.072,Q,356.464,0.072,264.163,-31.898,27,,,,,,,,,,,
G356.470-00.010,K,356.470,-0.009,264.248,-31.937,26,G356.470-00.001,,4.6,,,,,,,,
G356.472+00.001,K,356.472,0.002,264.238,-31.929,26,G356.470-00.001,,4.6,,,,,,,,
G356.480+00.552,Q,356.480,0.553,263.698,-31.625,99,,,,,,,,,,,
G356.483-00.189,Q,356.483,-0.189,264.434,-32.022,28,,,,,,,,,,,
G356.491-00.032,C,356.491,-0.032,264.284,-31.931,91,,,,,,,,,,,
G356.519-00.177,Q,356.519,-0.177,264.445,-31.985,14,,,,,,,,,,,
G356.524-00.014,Q,356.524,-0.013,264.286,-31.893,18,,,,,,,,,,,
G356.553-00.198,C,356.553,-0.197,264.487,-31.968,112,,,,,,,,,,,
G356.554+00.610,Q,356.554,0.610,263.688,-31.532,428,,,,,,,,,,,
G356.560-00.086,K,356.560,-0.086,264.381,-31.902,102,G356.560-00.086,,4.9,,,,,,,,
G356.571-00.139,Q,356.571,-0.138,264.440,-31.921,14,,,,,,,,,,,
G356.637+00.134,K,356.637,0.135,264.211,-31.719,112,G356.650+00.129,,12.5,,,,,,,,
G356.663-00.265,C,356.663,-0.264,264.624,-31.911,45,,,,-52.3,CS,,,,,,
G356.727+00.037,Q,356.727,0.037,264.364,-31.695,85,,,,,,,,,,,
G356.754-00.217,Q,356.754,-0.216,264.633,-31.808,145,,,,,,,,,,,
G356.777-00.071,Q,356.777,-0.070,264.502,-31.710,37,,,,,,,,,,,
G356.942-00.083,Q,356.942,-0.082,264.618,-31.577,23,,,,,,,,,,,
G356.966-00.043,Q,356.966,-0.043,264.594,-31.536,85,,,,,,,,,,,
G357.022-00.121,Q,357.022,-0.120,264.706,-31.530,85,,,,,,,,,,,
G357.135+00.250,Q,357.135,0.250,264.410,-31.236,67,,,,,,,,,,,
G357.148-00.101,Q,357.148,-0.101,264.765,-31.413,37,,,,,,,,,,,
G357.188-00.095,C,357.188,-0.094,264.784,-31.376,70,,,,,,,,,,,
G357.219-01.603,Q,357.219,-1.602,266.310,-32.144,188,,,,,,,,,,,
G357.237-00.090,Q,357.237,-0.090,264.810,-31.332,41,,,,,,,,,,,
G357.242-00.111,Q,357.242,-0.111,264.834,-31.339,40,,,,,,,,,,,
G357.383+00.007,C,357.383,0.007,264.805,-31.157,220,,,,,,,,,,,
G357.462+00.605,C,357.462,0.606,264.264,-30.770,68,,,,,,,,,,,
G357.465-01.450,G,357.465,-1.449,266.307,-31.855,104,,G357.511-01.435,,,,,,,,,
G357.475-01.404,K,357.475,-1.403,266.267,-31.822,300,G357.511-01.435,G357.511-01.435,16.0,,,,,,,,
G357.484-00.037,K,357.484,-0.036,264.910,-31.094,42,G357.484-00.036,,15.0,,,,,,,,
G357.507-02.672,Q,357.507,-2.671,267.569,-32.450,354,,,,,,,,,,,
G357.534+00.197,Q,357.534,0.197,264.711,-30.927,54,,,,-36.9,NH3,,,,,,
G357.551-00.547,Q,357.551,-0.547,265.458,-31.308,34,,,,0.9,CS,,,,,,
G357.561-00.556,Q,357.561,-0.555,265.473,-31.304,45,,,,0.9,CS,,,,,,
G357.912-00.331,Q,357.912,-0.330,265.466,-30.887,49,,,,,,,,,,,
G357.966-00.168,K,357.966,-0.168,265.339,-30.755,42,G357.970-00.169,,-1.3,-5.1,CS,,,,,,
G357.985-00.161,K,357.985,-0.161,265.343,-30.736,47,G357.988-00.159,,-4.1,,,,,,,,
G357.989-00.121,Q,357.989,-0.120,265.306,-30.711,29,,,,,,,,,,,
G358.001-00.168,K,358.001,-0.167,265.360,-30.725,47,G357.988-00.159,,-4.1,,,,,,,,
G358.010-00.153,K,358.010,-0.152,265.350,-30.710,47,G357.988-00.159,,-4.1,,,,,,,,
G358.083-00.158,C,358.083,-0.157,265.400,-30.651,35,,,,,,,,,,,
G358.092-00.431,Q,358.092,-0.431,265.676,-30.787,55,,,,,,,,,,,
G358.094-00.145,Q,358.094,-0.145,265.395,-30.635,19,,,,7.6,NH3,,,,,,
G358.138-00.180,Q,358.138,-0.179,265.455,-30.615,30,,,,,,,,,,,
G358.223-02.189,Q,358.223,-2.188,267.511,-31.588,170,,,,,,,,,,,
G358.243-00.402,K,358.243,-0.402,265.739,-30.643,1086,G358.319-00.414,,-4.0,,,,,,,,
G358.304-01.942,Q,358.304,-1.942,267.312,-31.392,107,,,,,,,,,,,
G358.322-00.749,Q,358.322,-0.748,266.131,-30.758,154,,,,,,,,,,,
G358.336+00.011,Q,358.336,0.012,265.389,-30.347,34,,,,,,,,,,,
G358.355-00.448,Q,358.355,-0.447,265.853,-30.572,75,,,,,,,,,,,
G358.358-00.042,Q,358.358,-0.042,265.455,-30.356,99,,,,,,,,,,,
G358.366+00.034,Q,358.366,0.035,265.385,-30.309,34,,,,,,,,,,,
G358.371-00.468,Q,358.371,-0.468,265.883,-30.569,52,,,,-3.0,CS,,,,,,
G358.378-00.499,Q,358.378,-0.499,265.918,-30.580,43,,,,,,,,,,,
G358.387-00.484,Q,358.387,-0.484,265.908,-30.564,36,,,,-3.0,CS,,,,,,
G358.397-00.861,K,358.397,-0.860,266.288,-30.753,261,G358.379-00.840,,5.3,,,,,,,,
G358.397+00.340,Q,358.397,0.341,265.103,-30.121,41,,,,,,,,,,,
G358.413+00.049,Q,358.413,0.050,265.399,-30.261,34,,,,,,,,,,,
G358.421-00.744,Q,358.421,-0.744,266.187,-30.671,163,,,,,,,,,,,
G358.441-00.295,Q,358.441,-0.294,265.755,-30.419,55,,,,,,,,,,,
G358.463+00.063,Q,358.463,0.064,265.416,-30.211,42,,,,,,,,,,,
G358.464-01.897,K,358.464,-1.896,267.362,-31.231,1196,S15; S15; W25,,-1.3,,,,,,,,
G358.472-00.401,Q,358.472,-0.400,265.878,-30.448,55,,,,,,,,,,,
G358.482+00.060,Q,358.482,0.061,265.430,-30.197,42,,,,,,,,,,,
G358.488+00.077,Q,358.488,0.078,265.417,-30.182,42,,,,,,,,,,,
G358.505+00.069,Q,358.505,0.069,265.435,-30.173,21,,,,,,,,,,,
G358.507-00.368,Q,358.507,-0.368,265.867,-30.401,70,,,,,,,,,,,
G358.508+00.057,Q,358.508,0.057,265.450,-30.177,25,,,,,,,,,,,
G358.515+00.077,Q,358.515,0.077,265.434,-30.160,33,,,,,,,,,,,
G358.516-00.065,Q,358.516,-0.065,265.574,-30.234,49,,,,,,,,,,,
G358.517+00.035,C,358.517,0.035,265.476,-30.180,42,,,,,,,,,,,
G358.530+00.055,K,358.530,0.056,265.464,-30.158,42,G358.530+00.056,,-212.6,,,,08.5,,Nuclear Disk,00.2,0008
G358.541-00.076,Q,358.541,-0.076,265.600,-30.219,55,,,,,,,,,,,
G358.547-00.449,C,358.547,-0.448,265.971,-30.409,69,,,,,,,,,,,
G358.552-00.026,K,358.552,-0.025,265.557,-30.182,42,G358.552-00.025,,-208.5,,,,08.5,,Nuclear Disk,00.2,-003
G358.561-00.096,Q,358.561,-0.095,265.631,-30.212,21,,,,,,,,,,,
G358.563-00.067,Q,358.563,-0.066,265.604,-30.195,15,,,,,,,,,,,
G358.586-00.076,Q,358.586,-0.075,265.627,-30.180,15,,,,,,,,,,,
G358.599-00.086,Q,358.599,-0.085,265.645,-30.174,19,,,,,,,,,,,
G358.600-00.058,C,358.600,-0.057,265.618,-30.159,47,,,,,,,,,,,
G358.616-00.077,K,358.616,-0.076,265.646,-30.155,42,G358.616-00.076,,-212.6,,,,08.5,,Nuclear Disk,00.2,-011
G358.618-00.060,C,358.618,-0.059,265.631,-30.144,21,,,,,,,,,,,
G358.633+00.062,K,358.633,0.062,265.521,-30.068,42,G358.633+00.062,,14.0,,,,,,,,
G358.635-00.792,Q,358.635,-0.791,266.363,-30.513,33,,,,,,,,,,,
G358.635-00.067,Q,358.635,-0.067,265.648,-30.134,11,,,,,,,,,,,
G358.641-00.539,K,358.641,-0.539,266.117,-30.376,497,G358.664-00.575,,-2.6,,,,,,,,
G358.641-00.070,Q,358.641,-0.069,265.655,-30.130,14,,,,,,,,,,,
G358.642-00.481,C,358.642,-0.480,266.060,-30.345,42,,,,-21.6,NH3,,,,,,
G358.643-00.035,C,358.643,-0.034,265.621,-30.110,55,,,,,,,,,,,
G358.646-00.065,Q,358.646,-0.065,265.654,-30.124,13,,,,,,,,,,,
G358.652-00.079,K,358.652,-0.078,265.670,-30.125,42,G358.652-00.078,,-211.2,,,,08.5,,Nuclear Disk,00.2,-011
G358.667-02.294,Q,358.667,-2.293,267.883,-31.260,119,,,,,,,,,,,
G358.680-00.088,K,358.680,-0.087,265.696,-30.106,42,G358.680-00.087,,-208.3,,,,08.5,,Nuclear Disk,00.2,-012
G358.684-00.117,C,358.684,-0.116,265.727,-30.118,44,,,,,,,,,,,
G358.688-00.009,Q,358.688,-0.009,265.624,-30.058,18,,,,,,,,,,,
G358.691-00.001,Q,358.691,-0.001,265.618,-30.052,23,,,,,,,,,,,
G358.694-00.076,K,358.694,-0.075,265.693,-30.088,42,G358.694-00.075,,-207.8,,,,08.5,,Nuclear Disk,00.2,-011
G358.700-00.055,Q,358.700,-0.055,265.677,-30.072,14,,,,,,,,,,,
G358.707-00.066,Q,358.707,-0.065,265.691,-30.072,15,,,,,,,,,,,
G358.711+00.036,Q,358.711,0.037,265.593,-30.015,25,,,,,,,,,,,
G358.714+00.054,Q,358.714,0.055,265.577,-30.003,19,,,,,,,,,,,
G358.718-00.041,Q,358.718,-0.041,265.674,-30.050,19,,,,,,,,,,,
G358.720+00.010,K,358.720,0.011,265.624,-30.021,42,G358.720+00.011,,-206.1,,,,08.5,,Nuclear Disk,00.2,0001
G358.720-00.127,Q,358.720,-0.126,265.759,-30.093,22,,,,9.9,NH3,,,,,,
G358.725-00.139,Q,358.725,-0.138,265.774,-30.095,132,,,,,,,,,,,
G358.725-00.069,Q,358.725,-0.068,265.705,-30.058,25,,,,,,,,,,,
G358.731+00.052,Q,358.731,0.053,265.589,-29.989,26,,,,,,,,,,,
G358.735-00.002,Q,358.735,-0.002,265.645,-30.015,19,,,,,,,,,,,
G358.736+00.005,Q,358.736,0.005,265.639,-30.010,16,,,,,,,,,,,
G358.745-00.007,Q,358.745,-0.006,265.656,-30.009,19,,,,,,,,,,,
G358.753+00.053,Q,358.753,0.053,265.603,-29.970,42,,,,,,,,,,,
G358.760-00.770,Q,358.760,-0.769,266.417,-30.395,28,,,,,,,,,,,
G358.760-00.030,Q,358.760,-0.030,265.688,-30.008,13,,,,-196.4,NH3,,08.5,,Nuclear Disk (Mol),00.2,-004
G358.772+00.030,Q,358.772,0.031,265.636,-29.966,23,,,,,,,,,,,
G358.787+00.061,K,358.787,0.062,265.615,-29.937,60,G358.797+00.058,,-206.6,,,,08.5,,Nuclear Disk,00.2,0009
G358.793+00.012,Q,358.793,0.012,265.667,-29.958,20,,,,,,,,,,,
G358.796+00.001,Q,358.796,0.001,265.680,-29.961,30,,,,,,,,,,,
G358.796-00.432,Q,358.796,-0.431,266.105,-30.188,138,,,,,,,,,,,
G358.798+00.069,Q,358.798,0.069,265.614,-29.924,21,,,,,,,,,,,
G358.802-00.012,C,358.802,-0.011,265.695,-29.963,42,,,,,,,,,,,
G358.804+00.036,Q,358.804,0.036,265.650,-29.936,30,,,,,,,,,,,
G358.822-00.002,Q,358.822,-0.002,265.698,-29.941,14,,,,,,,,,,,
G358.827+00.085,K,358.827,0.085,265.616,-29.891,42,G358.827+00.085,,-193.3,,,,08.5,,Nuclear Disk,00.2,0012
G358.830-00.022,Q,358.830,-0.021,265.723,-29.944,21,,,,,,,,,,,
G358.835+00.017,Q,358.835,0.017,265.688,-29.920,13,,,,,,,,,,,
G358.837-00.743,C,358.837,-0.742,266.437,-30.316,24,,,,,,,,,,,
G358.842+00.013,Q,358.842,0.014,265.695,-29.916,12,,,,,,,,,,,
G358.844+00.026,C,358.844,0.026,265.684,-29.907,31,,,,,,,,,,,
G358.858-00.022,Q,358.858,-0.021,265.740,-29.920,14,,,,,,,,,,,
G358.860+00.028,Q,358.860,0.028,265.692,-29.893,17,,,,,,,,,,,
G358.866-00.016,Q,358.866,-0.016,265.739,-29.911,11,,,,,,,,,,,
G358.866+00.079,Q,358.866,0.079,265.646,-29.861,15,,,,,,,,,,,
G358.881+00.057,C,358.881,0.058,265.676,-29.859,55,,,,,,,,,,,
G358.882+00.161,Q,358.882,0.162,265.575,-29.804,42,,,,,,,,,,,
G358.890-00.148,Q,358.890,-0.148,265.883,-29.960,49,,,,,,,,,,,
G358.890+00.081,Q,358.890,0.082,265.658,-29.839,25,,,,,,,,,,,
G358.894+00.094,Q,358.894,0.094,265.648,-29.829,28,,,,,,,,,,,
G358.899+00.029,Q,358.899,0.030,265.714,-29.859,44,,,,,,,,,,,
G358.907-00.028,Q,358.907,-0.027,265.775,-29.882,89,,,,,,,,,,,
G358.910+00.059,Q,358.910,0.060,265.692,-29.834,19,,,,,,,,,,,
G358.922+00.061,Q,358.922,0.062,265.697,-29.822,31,,,,,,,,,,,
G358.931-00.038,Q,358.931,-0.038,265.800,-29.867,23,,,,-195.9,NH3,,08.5,,Nuclear Disk (Mol),00.2,-005
G358.931-00.030,Q,358.931,-0.030,265.792,-29.863,14,,,,,,,,,,,
G358.934-00.151,Q,358.934,-0.151,265.913,-29.924,28,,,,,,,,,,,
G358.935+00.046,Q,358.935,0.046,265.720,-29.819,53,,,,,,,,,,,
G358.938-00.031,Q,358.938,-0.030,265.797,-29.857,14,,,,-195.9,NH3,,08.5,,Nuclear Disk (Mol),00.2,-004
G358.946+00.003,C,358.946,0.004,265.768,-29.832,42,,,,,,,,,,,
G358.951-00.018,C,358.951,-0.017,265.792,-29.839,25,,,,,,,,,,,
G358.959-00.082,Q,358.959,-0.082,265.860,-29.866,26,,,,,,,,,,,
G358.973+00.003,C,358.973,0.004,265.785,-29.810,19,,,,,,,,,,,
G358.982-00.030,K,358.982,-0.030,265.823,-29.819,115,G358.974-00.021,,"-193.3;-5.4",,,,08.5,,Nuclear Disk,00.2,-004
G359.028-00.056,C,359.028,-0.056,265.876,-29.794,42,,,,,,,,,,,
G359.086-00.430,Q,359.086,-0.430,266.279,-29.940,259,,,,,,,,,,,
G359.121-00.019,Q,359.121,-0.018,265.896,-29.695,15,,,,,,,,,,,
G359.129-00.017,Q,359.129,-0.017,265.899,-29.687,15,,,,,,,,,,,
G359.137+00.030,Q,359.137,0.031,265.857,-29.656,26,,,,,,,,,,,
G359.138-00.018,Q,359.138,-0.017,265.905,-29.680,20,,,,,,,,,,,
G359.140-00.066,Q,359.140,-0.066,265.954,-29.704,22,,,,,,,,,,,
G359.142-00.024,Q,359.142,-0.023,265.913,-29.680,14,,,,,,,,,,,
G359.150-00.043,Q,359.150,-0.043,265.937,-29.683,22,,,,,,,,,,,
G359.161-00.038,K,359.161,-0.037,265.938,-29.671,40,G359.159-00.038,,"-182.5;-215.6",,,,08.5,,Nuclear Disk,00.1,-005
G359.164-00.305,Q,359.164,-0.304,266.202,-29.808,148,,,,,,,,,,,
G359.172-00.027,Q,359.172,-0.026,265.934,-29.656,42,,,,,,,,,,,
G359.182-00.037,Q,359.182,-0.037,265.951,-29.653,29,,,,,,,,,,,
G359.187-00.020,Q,359.187,-0.020,265.937,-29.640,33,,,,,,,,,,,
G359.200+00.022,Q,359.200,0.023,265.903,-29.606,55,,,,,,,,,,,
G359.209-00.039,Q,359.209,-0.038,265.968,-29.630,20,,,,,,,,,,,
G359.224-00.210,Q,359.224,-0.210,266.146,-29.708,29,,,,,,,,,,,
G359.237-00.034,Q,359.237,-0.034,265.981,-29.604,42,,,,,,,,,,,
G359.246-00.046,Q,359.246,-0.046,265.998,-29.603,21,,,,,,,,,,,
G359.274-00.043,Q,359.274,-0.043,266.012,-29.577,36,,,,,,,,,,,
G359.278-00.062,Q,359.278,-0.061,266.033,-29.584,13,,,,,,,,,,,
G359.280-00.265,K,359.280,-0.264,266.233,-29.688,48,G359.277-00.264,,-2.4,,,,,,,,
G359.290-00.044,Q,359.290,-0.043,266.022,-29.564,15,,,,,,,,,,,
G359.293-00.255,K,359.293,-0.255,266.231,-29.672,137,G359.277-00.264,,-2.4,,,,,,,,
G359.302-00.017,Q,359.302,-0.016,266.003,-29.540,21,,,,,,,,,,,
G359.311-00.061,Q,359.311,-0.061,266.052,-29.556,42,,,,,,,,,,,
G359.316-00.040,Q,359.316,-0.039,266.034,-29.540,15,,,,,,,,,,,
G359.335-00.044,Q,359.335,-0.043,266.049,-29.526,23,,,,,,,,,,,
G359.337-00.076,Q,359.337,-0.076,266.082,-29.541,23,,,,,,,,,,,
G359.349-00.417,Q,359.349,-0.416,266.424,-29.709,60,,,,,,,,,,,
G359.358-00.039,Q,359.358,-0.039,266.059,-29.504,17,,,,,,,,,,,
G359.373+00.017,Q,359.373,0.018,266.012,-29.462,13,,,,,,,,,,,
G359.382+00.004,Q,359.382,0.004,266.031,-29.461,21,,,,,,,,,,,
G359.386-00.082,C,359.386,-0.082,266.117,-29.502,118,,,,,,,,,,,
G359.388+00.009,Q,359.388,0.010,266.029,-29.453,14,,,,,,,,,,,
G359.396+00.011,Q,359.396,0.011,266.032,-29.445,13,,,,,,,,,,,
G359.401-00.096,Q,359.401,-0.095,266.140,-29.497,14,,,,,,,,,,,
G359.403-00.007,Q,359.403,-0.006,266.054,-29.448,21,,,,,,,,,,,
G359.404+00.001,Q,359.404,0.001,266.047,-29.444,21,,,,,,,,,,,
G359.408-00.024,Q,359.408,-0.023,266.074,-29.453,22,,,,,,,,,,,
G359.409-00.040,Q,359.409,-0.039,266.090,-29.461,42,,,,,,,,,,,
G359.409+00.033,Q,359.409,0.033,266.019,-29.423,42,,,,,,,,,,,
G359.418-00.105,Q,359.418,-0.105,266.159,-29.487,14,,,,,,,,,,,
G359.423+00.014,Q,359.423,0.015,266.046,-29.421,21,,,,,,,,,,,
G359.429+00.034,Q,359.429,0.034,266.030,-29.405,20,,,,,,,,,,,
G359.430+00.010,Q,359.430,0.011,266.053,-29.417,12,,,,,,,,,,,
G359.432-00.036,Q,359.432,-0.036,266.100,-29.439,15,,,,,,,,,,,
G359.433+00.022,Q,359.433,0.022,266.044,-29.408,28,,,,,,,,,,,
G359.434-00.024,Q,359.434,-0.024,266.090,-29.431,15,,,,,,,,,,,
G359.435+00.013,Q,359.435,0.014,266.054,-29.411,9,,,,,,,,,,,
G359.436-00.091,K,359.436,-0.090,266.156,-29.464,98,G359.432-00.086,,-60.0,,,,,,,,
G359.438+00.006,Q,359.438,0.006,266.063,-29.412,13,,,,,,,,,,,
G359.441+00.040,Q,359.441,0.041,266.031,-29.392,42,,,,,,,,,,,
G359.441-00.069,Q,359.441,-0.069,266.138,-29.449,19,,,,,,,,,,,
G359.445-00.022,Q,359.445,-0.022,266.094,-29.421,18,,,,,,,,,,,
G359.448-00.030,Q,359.448,-0.030,266.104,-29.423,11,,,,,,,,,,,
G359.449+00.014,Q,359.449,0.014,266.061,-29.399,12,,,,,,,,,,,
G359.452-00.042,Q,359.452,-0.041,266.118,-29.425,17,,,,,,,,,,,
G359.455-00.066,Q,359.455,-0.066,266.143,-29.435,18,,,,,,,,,,,
G359.456+00.018,Q,359.456,0.019,266.061,-29.390,15,,,,,,,,,,,
G359.459+00.012,Q,359.459,0.012,266.069,-29.391,14,,,,,,,,,,,
G359.460-00.077,Q,359.460,-0.077,266.157,-29.437,19,,,,,,,,,,,
G359.464-00.094,Q,359.464,-0.094,266.176,-29.442,40,,,,,,,,,,,
G359.467-00.173,K,359.467,-0.172,266.255,-29.481,42,G359.467-00.172,,-69.3,,,,,,,,
G359.467-00.074,Q,359.467,-0.073,266.158,-29.429,16,,,,,,,,,,,
G359.481-00.081,Q,359.481,-0.080,266.173,-29.421,19,,,,,,,,,,,
G359.483-00.045,Q,359.483,-0.044,266.139,-29.400,35,,,,-2.7,NH3,,,,,,
G359.486+00.028,Q,359.486,0.029,266.070,-29.359,15,,,,,,,,,,,
G359.492-00.075,Q,359.492,-0.075,266.174,-29.408,30,,,,,,,,,,,
G359.498+00.038,Q,359.498,0.039,266.067,-29.344,23,,,,,,,,,,,
G359.499-00.063,Q,359.499,-0.063,266.167,-29.396,15,,,,,,,,,,,
G359.504-00.108,Q,359.504,-0.107,266.214,-29.415,22,,,,,,,,,,,
G359.506-00.067,Q,359.506,-0.066,266.175,-29.392,9,,,,,,,,,,,
G359.512-00.067,Q,359.512,-0.067,266.178,-29.387,8,,,,,,,,,,,
G359.513-00.111,Q,359.513,-0.110,266.222,-29.409,9,,,,,,,,,,,
G359.513-00.049,Q,359.513,-0.049,266.162,-29.377,42,,,,,,,,,,,
G359.514-00.083,Q,359.514,-0.083,266.195,-29.394,16,,,,,,,,,,,
G359.516-00.097,Q,359.516,-0.096,266.210,-29.399,18,,,,,,,,,,,
G359.517-00.065,Q,359.517,-0.064,266.179,-29.382,15,,,,,,,,,,,
G359.518-00.105,Q,359.518,-0.104,266.219,-29.402,13,,,,,,,,,,,
G359.518-00.090,Q,359.518,-0.090,266.205,-29.394,15,,,,,,,,,,,
G359.522+00.097,C,359.522,0.097,266.024,-29.293,18,,,,,,,,,,,
G359.525-00.110,Q,359.525,-0.109,266.228,-29.399,13,,,,,,,,,,,
G359.527-00.090,Q,359.527,-0.089,266.209,-29.386,21,,,,,,,,,,,
G359.533-00.067,C,359.533,-0.066,266.191,-29.369,36,,,,,,,,,,,
G359.533-00.101,Q,359.533,-0.100,266.224,-29.387,18,,,,,,,,,,,
G359.541-00.023,Q,359.541,-0.022,266.152,-29.339,50,,,,,,,,,,,
G359.553-00.058,Q,359.553,-0.057,266.194,-29.347,25,,,,,,,,,,,
G359.554-00.074,Q,359.554,-0.073,266.210,-29.355,25,,,,,,,,,,,
G359.555-00.041,Q,359.555,-0.041,266.179,-29.337,26,,,,,,,,,,,
G359.558+00.593,Q,359.558,0.593,265.563,-29.002,1902,,,,,,,,,,,
G359.559-00.085,C,359.559,-0.084,266.224,-29.356,29,,,,,,,,,,,
G359.570-00.042,Q,359.570,-0.042,266.189,-29.325,42,,,,,,,,,,,
G359.581-00.080,Q,359.581,-0.080,266.233,-29.335,17,,,,,,,,,,,
G359.599-00.043,Q,359.599,-0.042,266.207,-29.300,42,,,,,,,,,,,
G359.609-00.054,Q,359.609,-0.053,266.224,-29.298,90,,,,,,,,,,,
G359.625-00.102,Q,359.625,-0.102,266.281,-29.309,93,,,,,,,,,,,
G359.628+00.043,Q,359.628,0.044,266.140,-29.231,42,,,,,,,,,,,
G359.631-00.080,Q,359.631,-0.080,266.262,-29.293,19,,,,,,,,,,,
G359.637-00.243,Q,359.637,-0.243,266.426,-29.372,44,,,,,,,,,,,
G359.644-00.040,Q,359.644,-0.039,266.231,-29.260,26,,,,,,,,,,,
G359.645-00.057,Q,359.645,-0.057,266.249,-29.269,42,,,,-42.7,CS,,,,,,
G359.648-00.083,C,359.648,-0.082,266.275,-29.280,47,,,,,,,,,,,
G359.656-00.067,Q,359.656,-0.066,266.264,-29.264,27,,,,-42.7,CS,,,,,,
G359.663-00.025,Q,359.663,-0.025,266.228,-29.236,36,,,,,,,,,,,
G359.668-00.086,Q,359.668,-0.085,266.290,-29.264,18,,,,,,,,,,,
G359.681-00.032,Q,359.681,-0.031,266.245,-29.225,25,,,,,,,,,,,
G359.683-00.018,Q,359.683,-0.018,266.233,-29.216,30,,,,,,,,,,,
G359.684-00.051,Q,359.684,-0.051,266.266,-29.232,35,,,,,,,,,,,
G359.685-00.264,C,359.685,-0.263,266.474,-29.342,288,,,,,,,,,,,
G359.688-00.095,Q,359.688,-0.094,266.311,-29.251,63,,,,,,,,,,,
G359.690+00.065,Q,359.690,0.065,266.156,-29.167,95,,,,,,,,,,,
G359.698-00.374,Q,359.698,-0.374,266.590,-29.389,101,,,,17.3,NH3,,,,,,
G359.700+00.008,Q,359.700,0.008,266.218,-29.188,42,,,,,,,,,,,
G359.716-00.007,Q,359.716,-0.006,266.242,-29.182,15,,,,,,,,,,,
G359.717-00.036,C,359.717,-0.035,266.271,-29.196,42,,,,,,,,,,,
G359.717-00.374,Q,359.717,-0.373,266.601,-29.372,32,,,,17.3,NH3,,,,,,
G359.727-00.037,C,359.727,-0.036,266.277,-29.188,42,,,,,,,,,,,
G359.727+00.002,Q,359.727,0.003,266.239,-29.168,12,,,,,,,,,,,
G359.731-00.096,Q,359.731,-0.095,266.337,-29.215,27,,,,,,,,,,,
G359.731-00.072,Q,359.731,-0.072,266.314,-29.203,20,,,,,,,,,,,
G359.738-00.075,Q,359.738,-0.074,266.321,-29.198,17,,,,,,,,,,,
G359.738-00.034,Q,359.738,-0.033,266.281,-29.177,26,,,,,,,,,,,
